,pdb1,pdb2,rmsd_h12,rmsd_l12,engineered_1,engineered_2
437,5ty6,6peh,10.653367553706904,5.750249937355916,True,True
438,3x3g,4xbp,3.9331686866912725,3.2979993965830694,True,True
439,5i1a,5jxa,12.250915542955351,7.360143516563704,True,True
440,1rzf,5u3p,11.856247611359802,4.9372674297564965,True,True
441,2xza,3qeg,5.288634630034486,4.8154099987132035,True,False
442,1wt5,4m5y,5.969587187687792,12.738242075571003,True,True
443,4jy5,5wk2,10.609320507960206,19.051362360019702,True,True
444,1qlr,6wrp,6.830212567039001,9.82351622641888,False,True
445,5i8e,6wj0,14.445857294350862,6.870869735721351,True,True
446,3hc0,5adp,6.246818448030665,4.252766341177424,True,True
447,5bzd,5ifh,10.901017996470559,7.7159141441254615,True,True
448,5i1k,5v7u,6.1960297898129895,9.441780273226371,True,True
449,6wiy,6wor,19.580159960084597,5.68707645549389,True,True
450,4lkc,4nm4,8.195421740215691,12.977809941610388,True,False
451,4qhn,6amj,7.092133419875327,8.51609730846941,True,True
452,6amj,6azx,6.199976058421516,9.8131029136741,True,True
453,4nug,5w6c,9.349983393200493,7.452649594643167,True,True
454,5k9j,7cu7,10.449011896317039,1.6728378271631168,True,True
455,4nwt,5f6i,10.964188821952925,9.255886523719711,True,True
456,1rhh,4nuj,5.201499229864526,9.6764911049723,True,True
457,5aze,5f7e,3.834573841115692,12.680343073179142,True,True
458,2a9m,4xml,5.130413061693352,11.07672754806191,True,True
459,3n9g,4jy6,10.297555174803628,17.537389121929838,True,True
460,1rz8,7mfa,5.767827026990429,8.968828433779759,True,True
461,4r4b,6w4w,3.1242403373535264,15.439136474667928,True,True
462,4jm4,7lyw,16.771938757564673,3.9701101512030346,True,True
463,4rir,5jo5,5.3586681385163235,5.04252694474177,True,True
464,3f12,3ncj,8.101847120120974,2.709124364474828,True,True
465,1fh5,6l8t,15.33202180334104,11.295445997013632,False,True
466,3tcl,5jr1,5.701603307266957,7.8225539121623475,True,True
467,3qos,6w4w,2.3029276914719743,7.774412254701405,True,True
468,4zd3,6e65,3.5173551645399166,5.767945612706035,True,True
469,3qeh,4od1,12.111289284176149,12.58130108468836,False,True
470,1qlr,6b6z,3.875658399206998,19.00675045427382,False,True
471,6dla,6pzg,5.5035411185663,5.891026315188723,True,True
472,6dzn,6mtr,6.145312460272057,5.426892247048021,True,True
473,4xml,5cck,5.631592144156482,12.18110606125444,True,True
474,5cex,6elj,8.469017004554749,8.97156770694505,True,True
475,3qot,6al4,6.138301206296311,5.761066803642836,True,True
476,6emj,7cu7,2.2724968522221047,3.924562939435664,True,True
477,3m8o,5gks,9.160153711353592,9.801176231625023,False,True
478,4hk3,6mts,3.560412731462376,7.899426230362264,True,True
479,4ptt,5i19,7.563130526400758,3.392234920004707,True,True
480,4lrn,6peh,15.113069804187699,13.596213004999978,True,True
481,3w9d,4f58,5.965311264013178,5.880597600575703,True,False
482,1jv5,1vge,3.713404870522722,5.571320090348228,True,True
483,1rhh,1za6,12.102696101682778,11.291267662976125,True,True
484,3u4b,5tqa,5.817291665734042,6.123206557900447,True,True
485,5u3p,6emj,12.163582982680822,4.661404787453248,True,True
486,4lrn,7km6,16.372646061724417,15.474625713810372,True,False
487,5ubz,5wcd,12.827076616721754,4.681066327688038,True,True
488,1rzg,3zl4,5.030380262558438,6.2934011806771135,True,True
489,6tul,6ztf,11.675404168593051,5.897812484424211,False,True
490,5cip,5wk2,6.897548463380848,11.372832766978366,True,True
491,1rzf,6srx,4.192802496354616,3.8922145225053484,True,False
492,5itb,7kgu,9.287757819436294,4.044127537253595,True,True
493,4ut7,5w1g,8.257741337205198,15.630973831543724,True,True
494,3eyq,5jrp,8.374321101214713,7.373045984923899,True,True
495,1igm,4ocs,10.860250684117517,6.43891278323018,True,True
496,3m8o,4ygv,4.365592480417535,1.6417234424360239,False,True
497,4lri,5trp,6.379474073395471,1.2341998372323473,True,True
498,5i16,5i19,3.9761391596858755,1.8493525491795713,True,True
499,4xcc,6mts,3.625885263671825,4.565835463803003,True,True
500,4fq2,4wuk,6.5446073787651695,11.018077508271753,True,True
501,5fhb,6vpy,4.682427098755116,6.588837352540752,True,True
502,3rpi,4hie,5.663642786173489,15.464003187967132,True,True
503,2fgw,5ik3,9.150785725528232,13.498178860902348,True,True
504,5adp,6gfe,12.908684395107814,4.316439353686619,True,True
505,4kq3,5cd3,6.252826977843202,7.327723578797102,True,True
506,5ibt,6u8c,9.160983737944031,17.221895836588462,True,True
507,4d9l,6w4w,4.339620395355019,4.357838397811467,True,True
508,5ihz,5tgb,7.98682233774406,13.257773602474325,True,True
509,4nm4,6dc4,4.40223919851449,11.353838073660956,False,True
510,5mp6,7mfb,6.940471069882433,11.828492853301912,True,True
511,4jdv,6n7u,20.940802351509838,8.78025329481334,True,True
512,3dgg,4d9l,3.4486714422798928,5.778775497184083,True,True
513,1ucb,6tke,1.2948891398577271,7.122638638909178,True,False
514,3nab,5it2,2.7639840868258565,1.7852016856735489,True,True
515,3hc3,6w4w,3.306753565148906,8.38410687333045,True,True
516,4lri,4ocr,5.867317200630327,11.103182721422089,True,True
517,6ca7,8fab,12.920701654709005,10.004867041727392,True,False
518,1aqk,6nis,4.096079340881579,4.144184784297184,False,True
519,4o5l,6ell,7.203773696386499,5.464408319305153,True,True
520,1ucb,5vz1,2.8856751961873024,19.365165244164388,True,True
521,4jam,5ezi,7.428283220338499,12.433030930830432,True,True
522,5zmj,6nis,7.298156405152091,6.588606646210046,True,True
523,6bla,7mf8,10.766274291015208,4.666466204484148,True,True
524,5jw5,6w4w,10.593071880951248,15.256745513051808,True,True
525,6q1k,7mf8,4.942798531623431,3.5146796670703364,True,True
526,2f5a,6gfe,8.432633955632575,4.580916873425534,False,True
527,5wkz,6srv,2.5460890514685093,6.060150112327089,True,False
528,4od1,4rir,11.434151063672152,3.561697868178086,True,True
529,4zyk,5bzd,5.472903244337049,3.336321156564389,True,True
530,2aj3,4f58,6.728171882093976,8.962586420389792,True,False
531,4qhn,6y1k,5.061277099597121,5.848057484529341,True,True
532,5itb,6u9u,12.505292941890646,4.467235678004576,True,True
533,1vge,5cey,10.528522829378772,17.164798543067715,True,True
534,1fh5,6btj,18.320432369010835,0.6808317100576723,False,True
535,1rzg,6mty,4.7999742634401175,6.893270995486394,True,True
536,1om3,7cu7,7.185200379404008,6.004993322177044,True,True
537,6ell,6srx,4.733506882042504,4.379137911505789,True,False
538,4jdv,5tgb,4.972348686973164,0.5704981260673926,True,True
539,5gks,6wyt,6.327544765065376,7.224688044231886,True,True
540,3qny,6elj,14.632454029912413,11.255568522388472,False,True
541,5i1e,7km6,4.14088684313593,12.891634927695469,True,False
542,3u4b,7cu7,11.80280831750171,1.4171146560512642,True,True
543,4ygv,5wkz,3.137503540523401,12.643026578341367,True,True
544,3qo1,5waw,5.273166243023494,1.1201434797582526,False,True
545,2fgw,3gje,4.2092843171839345,5.675299481351243,True,True
546,3zl4,6apc,4.947103842227415,8.679717653916407,True,True
547,5n4g,7dc7,7.878854091609705,7.546882470629176,True,True
548,4ky1,6ca7,14.031251148385254,3.0726232958312045,True,True
549,5i1g,5it2,6.535498730192192,2.3517556984572394,True,True
550,4nzu,5cgy,2.892933917390894,6.297630838737029,False,False
551,4wuk,7lyv,7.429119753544157,15.366148775944126,True,True
552,5i1d,5wkz,6.237763568454443,14.010819436248505,True,True
553,4gsd,5i8e,7.519271919229447,8.962805145481738,True,True
554,4jdv,6xoc,4.876811412263268,3.7827073812833123,True,True
555,5tpp,6rlm,8.303904390405757,13.377004022801941,True,True
556,5xrq,6wyt,8.969495069226305,7.381802151519037,True,True
557,5i8e,5itb,5.669628773534251,4.8122523061635745,True,True
558,3rpi,6srx,5.817618042420798,16.5888211013813,True,False
559,5i18,6srv,4.65984765585542,10.793905596386432,True,False
560,4jy6,5i1l,11.95438473753982,17.61333843456093,True,True
561,5jr1,6elj,8.257125947098663,7.51314035799479,True,True
562,3qrg,4yhn,2.9565265834212555,3.3002626742625645,True,True
563,6amm,6oed,6.233674067739867,1.8714236878369312,True,True
564,1rzf,4hh9,6.020979719060989,5.1698174537371795,True,False
565,4zd3,6yxl,3.3473363871400608,3.5224080485524603,True,False
566,4ocs,6w4w,11.932965680076139,9.453574544570765,True,True
567,3qhf,7mf7,9.180047945051133,6.007898207701775,True,True
568,1rzi,6wrp,9.456800525118155,14.901235420874547,True,True
569,4hk3,5jw5,7.114505566314851,10.792504891265631,True,True
570,5trp,6mtr,6.382119186641691,10.389457688986438,True,True
571,1rzg,3qct,4.363346757006026,11.365482673645051,True,True
572,3u6r,5tgb,7.116646624618051,9.046679691109194,True,True
573,6amj,6e65,4.101921769979438,6.900850019991089,True,True
574,5i1c,5jw5,10.13961820888119,12.171114140946118,True,True
575,5od8,6tkf,7.419475072507657,3.2139128470011507,True,False
576,3qhf,4wuk,4.346633569634307,7.083721862461988,True,True
577,5tgb,5ur8,2.046888090368447,8.628526934001032,True,True
578,6mef,6w4w,8.766333416115314,7.951271295595938,True,True
579,5cd3,7lsb,7.8448481551987355,6.802133124058019,True,True
580,4jpi,4o5l,11.469534458866454,11.127037092852008,True,True
581,3qo1,6vpy,6.961647936529648,14.58239430554764,False,True
582,6ell,6tkf,5.793284180977358,0.6790536600112211,True,False
583,5jr1,5ur8,9.374144648479934,7.472272716989857,True,True
584,1aqk,7mfb,10.400994919357474,7.247275450864675,False,True
585,4jy6,5grv,13.146646435498294,17.555973919802213,True,True
586,1hkl,3aaz,11.452730382014806,11.426141017713448,True,True
587,5ty6,6anp,16.01268259556312,1.6948171671271048,True,True
588,2fb4,4fq2,7.09629683080813,14.502030034874954,True,True
589,1rhh,5ezj,9.95160128642936,5.869381727074586,True,True
590,5fuz,5tgb,2.720192617440273,10.874004557012665,True,True
591,3qny,5cex,17.563537002302525,14.387313950187895,False,True
592,4ptt,5wcd,5.424286387396963,5.246763252244121,True,True
593,1ucb,3tcl,10.380284798597772,5.9380951418948245,True,True
594,5ud9,6yxl,7.982786534749317,15.65489962333299,True,False
595,4zd3,6pzg,1.646944729163055,3.1785575400831907,True,True
596,6xul,6yxl,4.224833287668727,4.9379050860633,True,False
597,1rz8,4zyk,7.070341885298051,2.017761229170117,True,True
598,4jpi,4lkc,10.877390990748884,7.548324163642064,True,True
599,3qrg,3tnn,2.9209990122374547,9.747708670996142,True,True
600,6dzn,6gfe,6.485945517641395,5.04061890873044,True,True
601,2vxv,6b6z,4.112089942037534,18.875199717977505,True,True
602,6dlb,6mfj,3.729737542867041,6.597678221174192,True,True
603,5ur8,6l8t,9.985136903637075,10.989614983252949,True,True
604,6azx,6tcq,3.075460756098944,0.6233705389630447,True,True
605,5i1a,6srv,1.7064540464359583,5.337678631623508,True,False
606,3rpi,6tkf,6.431458785483663,15.669353890656614,True,False
607,1fgv,6o3d,4.325597383554019,5.567264443768696,True,True
608,1wt5,6qcu,4.986280934583785,11.946396671058276,True,True
609,6rcs,7m1c,10.171534460505455,18.704361719798786,True,True
610,5i1c,6xul,4.781467570621623,4.880109156314948,True,True
611,3f12,5drx,10.449373953286628,11.921067551987612,True,True
612,6dzr,6u8c,5.0994097678524275,20.094861598401177,True,True
613,4fze,5w1g,4.472664151193895,17.882129324894922,True,True
614,6ell,6w4w,6.803292157454911,7.887612994152983,True,True
615,5i18,5zmj,9.185210545950348,13.031677325915277,True,True
616,5uy3,6tke,16.359460183636866,9.725632517568728,True,False
617,4wuk,6rcs,3.811492406556043,18.929432313372946,True,True
618,1fh5,4jam,14.594214928354317,13.614173636871373,False,True
619,5i1l,6mee,11.13823317592382,13.239744154554952,True,True
620,4nm4,5waw,6.9531723312995775,3.3695652961753617,False,True
621,5dr5,5i16,5.493750711035221,3.7251323767989217,True,True
622,5jrp,6nuz,8.462437222809987,6.864804139083795,True,True
623,1rhh,3qeh,6.216182062455519,9.128067142374329,True,False
624,4hqq,5jw5,10.268060688976279,14.354549317307704,True,True
625,5nyx,7lsb,9.584569813800982,5.775199393294514,True,True
626,4jam,5n4g,10.476308838278872,17.645298557288495,True,True
627,5v7u,6mef,6.946325748642227,11.171957226792337,True,True
628,5drx,5i15,7.836537894496204,12.062629327158652,True,True
629,4toy,6srv,12.43297797819372,3.050921418753635,True,False
630,3gje,3qos,0.952713458154974,9.695034808110902,True,True
631,1hzh,5i15,8.912093806487059,4.752552173744315,True,True
632,1u6a,3inu,6.083121018697968,11.388465463954125,True,True
633,5wk2,6dwc,6.235771616748805,1.6312359320076495,True,True
634,4wuk,5i8k,12.097638506000871,5.2615758880247645,True,True
635,5bk5,5n4j,7.48176024262506,9.580728560798175,True,True
636,4gxv,6dlb,4.286643443502008,6.260471316179142,True,True
637,6dzn,6tke,4.2684548477299575,3.878368484109459,True,False
638,1za6,4gsd,8.497378387074745,18.41223963542944,True,True
639,4jpi,6l8t,5.5663998793823195,15.17523614778876,True,True
640,6j9o,6z3k,8.50897940229908,5.392335883812195,True,True
641,6ztf,7kgu,10.43814762212386,1.8372998327719963,True,True
642,4ub0,5ezi,4.364794905870435,3.8625511565698787,True,True
643,3n9g,7kba,6.674293765307682,6.699766204869684,True,True
644,1fh5,4ocr,20.194403424897207,5.7935735829134805,False,True
645,1opg,6azx,4.992115218569054,9.561591657450904,False,True
646,4fq2,4p9m,7.2773930906137325,14.444484361717466,True,True
647,3na9,6q1j,8.33446364079222,5.744784593710912,True,True
648,6emj,6q19,10.294439298414947,4.807347126292987,True,True
649,6lun,6mty,8.158650748208922,7.813819274202218,True,True
650,5i15,6pzg,5.4368020385379126,3.708462042322379,True,True
651,1dn0,5szf,3.8616999575963953,3.224861212803821,False,True
652,6xul,6z3k,5.593699502216198,6.136557611753102,True,True
653,4zd3,6wj0,8.698654035610911,3.6944952073384094,True,True
654,2hff,6dlb,7.2872723217006925,4.731792034058749,True,True
655,1rz7,3f12,6.754401921154826,5.274201529712303,True,True
656,3dif,5it2,4.955582887795592,2.256086805364511,True,True
657,2d7t,7bm5,17.8850924305691,19.400506624641793,True,True
658,3inu,5od0,7.2852997723798225,12.631046880836095,True,True
659,3u7w,6q1g,7.6499232788228015,9.930887759757507,True,True
660,1b4j,6dzn,7.884770600459787,1.7128044472262625,False,True
661,1hzh,6xoc,6.080480745282399,6.969924307089986,True,True
662,3u1s,4yhy,13.809209308238833,15.619353720290915,True,True
663,3x3g,5szf,7.772979414894587,0.8477532104061043,True,True
664,6rcq,6u9u,6.7869901540787945,6.134022040459502,True,True
665,1qlr,6ss5,2.735586227271211,4.607461988115362,False,False
666,1hkl,5i1e,5.936686704167359,2.2389030300401727,True,True
667,2xza,6meg,3.2786764833423065,5.420334118111758,True,True
668,5u15,5u3p,7.237353396075633,5.105886570403084,True,True
669,3hi5,3tcl,11.273280339341119,3.925379602788308,True,True
670,5aze,5jo4,9.692356847021266,16.254000358117516,True,True
671,3zl4,5w6c,7.117800673366827,9.67729667656729,True,True
672,4rir,7mf8,6.481625923283062,7.128317630824838,True,True
673,1hkl,5i1a,6.485971791345149,1.9437390004018875,True,True
674,3eyq,4hk3,7.902232922171429,4.783542646694771,True,True
675,4ky1,5cd3,3.487670981751737,7.3686540320092,True,True
676,4f58,4xcc,4.1066397443937515,5.091882135335711,False,True
677,5chn,5i1e,5.51737268699401,10.285565569944007,False,True
678,1u6a,7lyw,3.1203581345248357,5.957071082980189,True,True
679,1vge,5u3p,10.655547905756654,4.383964314155171,True,True
680,4d9l,5jo4,7.3713508583272915,5.708062133362449,True,True
681,4jpi,6tkc,3.1113264918781027,7.78175597999259,True,False
682,1aqk,3qot,5.423921083669544,11.453154897265993,False,True
683,4xcc,7m1c,11.881461153436685,3.8848078075841865,True,True
684,1rzi,5nyx,7.369175599986575,6.2173722130414975,True,True
685,1u6a,3u7w,3.8111647892450478,10.581657960952779,True,True
686,4hh9,4kmt,6.651738017416482,1.7516238089025076,False,True
687,1ad9,3g6a,3.4657915663871974,12.591602381532963,True,True
688,5ihz,6tke,6.042944317581507,8.690776481064061,True,False
689,3oaz,6meg,6.230370032525155,7.045701515233509,True,True
690,3x3g,4nwu,3.6035654341069794,13.067872166936677,True,True
691,5i1d,6q1g,11.50069495182791,16.332638279207313,True,True
692,1rz7,6gc2,4.0395216131716944,4.829083844061319,True,True
693,5f7e,5i1i,10.431146737805244,16.445316431568838,True,True
694,4lkc,4odh,6.814350522747931,5.5629365626569625,True,True
695,5itb,5tf1,9.34621163226042,6.660649488265762,True,True
696,5i18,7fab,3.024854077058925,16.748234411396908,True,True
697,1hzh,6j9o,3.682549775843159,4.1091532739894205,True,True
698,5wk2,6gfe,6.581850637358766,11.39545885668016,True,True
699,3inu,6gc2,9.1781518130354,12.9441363322028,True,True
700,4hh9,6srx,5.658793885819442,4.323684121760704,False,False
701,6btj,6xoc,4.5369881232452824,5.220920920762739,True,True
702,6amm,7lsb,4.351871987423559,6.879909949820398,True,True
703,4yhy,7kba,7.037905391853992,10.294532751818192,True,True
704,1b4j,4ub0,6.307547175185256,2.4299630257262113,False,True
705,6b0w,6pzh,2.2386026165455735,6.398726575856442,True,True
706,4hfw,4yhy,2.1979517886954865,8.047055172719643,True,True
707,4gsd,5weq,6.563501783656534,8.54391511548012,True,True
708,4qf1,6dla,6.494367225839827,1.8360081788031566,True,True
709,4hk3,5f7e,7.027338217410273,8.39805730564348,True,True
710,5gs1,6wyt,4.568768596063386,15.132401405551228,True,True
711,1rzi,4nzu,8.68384061867933,6.125279349280872,True,False
712,4yhy,5i1l,3.2543078421148173,18.08364805836427,True,True
713,5ezj,6dzn,6.055888469601302,4.333238967869363,True,True
714,4hie,6med,5.990476246849036,4.7557240552891225,True,True
715,2fjf,6amj,4.914994794313113,0.512498677548882,True,True
716,3zl4,5i18,4.670372040854989,14.56338525147179,True,True
717,3w9d,6b6z,5.433464738313851,18.670050461349675,True,True
718,6med,6yxl,5.278023792694572,4.05989704721043,True,False
719,5od0,7mf8,12.242459015017163,7.457783617161505,True,True
720,4od3,6dcv,9.552839074065886,12.507303381520074,True,True
721,4jm4,5esa,16.19834096443213,3.8158050821229104,True,True
722,3u4b,5gks,15.026915305336288,4.325609753660478,True,True
723,2fgw,6elj,8.505600579085376,0.5140051611417494,True,True
724,5itb,5uby,13.951887053146251,4.150052664143934,True,True
725,3qhf,4nzu,4.027954866946283,5.842779552821876,True,False
726,1hkl,6elj,10.144689381950046,2.2522321071192724,True,True
727,3f12,5v7u,8.25703872320837,11.564378354643331,True,True
728,5bq7,5cey,12.489939857991711,11.569859051572415,True,True
729,5n4g,6b6z,4.464012403464091,21.404091812521642,True,True
730,3qeh,7dun,3.4998526405920827,10.809815674649073,False,True
731,1u6a,4ocr,8.577506352919537,6.521855064716594,True,True
732,5wk2,6p9j,7.27094865446989,13.231547546302895,True,True
733,4hfw,6dla,6.391735424615232,5.325430969345962,True,True
734,4nuj,5i1l,8.322579532700484,3.675632719580561,True,True
735,6gfe,6tkb,9.581889451916568,3.283422979344131,True,False
736,5cck,5dr5,10.897492432142073,7.280684300626871,True,True
737,3qrg,5waw,5.604353950557102,3.455243406198353,True,True
738,7cu7,7ke1,5.8631035220398635,1.0512334074189593,True,True
739,4r7d,5chn,5.283269353212436,10.300460438043492,True,False
740,4yhl,5f89,7.355666196566596,11.372232675667895,True,True
